gun,94.00,454,363
gun,92.00,453,365
gun,90.00,458,368
gun,93.00,457,369
gun,93.00,460,372
gun,94.00,463,372
gun,93.00,464,374
gun,93.00,471,372
gun,91.00,479,372
gun,92.00,487,373
gun,87.00,489,371
gun,86.00,494,372
gun,75.00,495,374
gun,36.00,498,375
gun,50.00,519,371
gun,52.00,519,369
gun,62.00,493,372
gun,82.00,488,367
gun,67.00,477,371
gun,86.00,472,365
gun,86.00,467,335
gun,58.00,463,333
gun,79.00,466,320
gun,56.00,477,308
gun,66.00,474,301
gun,48.00,470,311
gun,33.00,484,264
gun,33.00,488,257
gun,36.00,484,257
gun,62.00,489,258
gun,55.00,521,251
gun,60.00,520,248
gun,56.00,522,248
gun,51.00,522,247
gun,49.00,521,243
gun,34.00,74,411
gun,20.00,74,411
gun,32.00,526,237
gun,24.00,482,243
gun,31.00,479,243
gun,53.00,472,246
gun,58.00,476,247
gun,64.00,480,243
gun,67.00,480,243
gun,78.00,485,238
gun,58.00,483,242
gun,62.00,484,241
gun,72.00,487,244
gun,68.00,478,314
gun,78.00,495,256
gun,63.00,493,308
gun,78.00,518,263
gun,84.00,518,263
gun,60.00,495,262
gun,55.00,487,312
gun,43.00,520,309
gun,37.00,525,309
gun,46.00,609,137
gun,64.00,622,150
gun,57.00,624,160
gun,66.00,633,163
gun,43.00,633,163
gun,59.00,643,161
gun,23.00,643,161
gun,83.00,531,311
gun,83.00,532,311
gun,77.00,543,314
gun,70.00,550,309
gun,89.00,546,303
gun,90.00,552,311
gun,89.00,549,312
gun,82.00,557,305
gun,67.00,557,305
gun,72.00,558,304
gun,73.00,556,253
gun,78.00,549,245
gun,62.00,544,257
gun,62.00,539,266
gun,39.00,543,263
gun,36.00,544,264
gun,22.00,549,245
gun,21.00,569,258
gun,24.00,562,261
